order_item_sk,order_id,product_id,product_category_name,unit_price,discount_amount,refund_amount,net_revenue,order_purchase_timestamp,purchase_date,purchase_month,geolocation_state
17584,89b5845c9341e01e139bfc80ad813feb,d3d2f358e7e92dbbbc0a37d0b7435253,utilidades_domesticas,44.90,5.39,0.00,39.51,2017-10-01 22:30:00.0000000,2017-10-01,2017-10-01,SP
1881,0e7ad202878ea453373e3ef15835ea33,9e2ce829b01f3d1a0a9d5ddf7ee21864,utilidades_domesticas,44.79,5.38,0.00,39.41,2018-03-05 08:58:00.0000000,2018-03-05,2018-03-01,SP
2305,11921adcbd013757ba6f287c03929bb4,7899001d8d8933d11d0f18ec5943f79e,NULL,159.00,19.08,0.00,139.92,2018-04-27 01:41:00.0000000,2018-04-27,2018-04-01,SP
8537,42c99d4e378b852657e71d810ef1858c,614dd74b96d1a51792de2d9a3475145a,fashion_bolsas_e_acessorios,57.90,6.95,0.00,50.95,2017-11-28 14:56:00.0000000,2017-11-28,2017-11-01,SP
7254,38dcebae9b5bd88cd2acd6f8f787336d,1db2dfac4f8c0a4499f94838b3ee0628,moveis_decoracao,109.90,13.74,0.00,96.16,2017-10-09 10:58:00.0000000,2017-10-09,2017-10-01,SP
29218,e2b405a4cccf1e66eb8d2b73a4bba700,3c79c623b50ffefacfc19d28091d4ddc,esporte_lazer,179.00,0.00,0.00,179.00,2018-06-02 09:23:00.0000000,2018-06-02,2018-06-01,SP
29087,e1ccac2f83d9ae0c22cd16e9573c3f5c,8751413c85ce4cea7d99f15ee76d76c7,cama_mesa_banho,836.99,0.00,0.00,836.99,2018-01-16 17:55:00.0000000,2018-01-16,2018-01-01,SP
29030,e16a85342c3b94f91ab4233c71168786,9ebb48bdfe9f9c51c6c9f8a32a18d67f,esporte_lazer,36.79,4.42,0.00,32.37,2018-06-19 19:32:00.0000000,2018-06-19,2018-06-01,SP
2088,0fe8aad910ff05e73b0ddb0a89e61b21,c46a1855dd52a09f34d29d939a1fd975,construcao_ferramentas_construcao,420.00,50.40,0.00,369.60,2018-07-01 20:11:00.0000000,2018-07-01,2018-07-01,SP
30437,eca3005a4f60ceb77b67a30b74095ddf,270c7e8ac3a5d25cc4324f7b603b8a22,utilidades_domesticas,579.75,0.00,0.00,579.75,2017-07-26 09:09:00.0000000,2017-07-26,2017-07-01,SP
23075,b41c4ee949f1983669e38db1f364b73b,b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,32.00,3.84,0.00,28.16,2018-01-16 21:29:00.0000000,2018-01-16,2018-01-01,SP
24470,be9544c2dfb58675d21a0a735fa1d32a,192b332c511e484ea4f3f8b0526ee59d,esporte_lazer,92.40,11.09,0.00,81.31,2017-07-21 07:31:00.0000000,2017-07-21,2017-07-01,SP
11483,59dba471cbd7e791c3bb0d83aa705c49,5ac4f7986643a944501c66a2257bdd73,moveis_decoracao,299.99,37.50,0.00,262.49,2018-07-04 17:15:00.0000000,2018-07-04,2018-07-01,SP
15566,797b565b282c371004d602d05ae7d3b2,826e0179d6f0f44339c0fa71c464acf0,beleza_saude,19.50,2.34,0.00,17.16,2017-10-29 23:11:00.0000000,2017-10-29,2017-10-01,SP
11427,595f598849d89203c28d05d0fbf3f92e,801a8823d2fb3157110897e1af035a5d,eletroportateis,149.90,17.99,0.00,131.91,2017-09-25 16:38:00.0000000,2017-09-25,2017-09-01,SP
13636,6a5f34bb72296c7b4f4a68b6d742d390,d06368341277bf3414bd8e3b2b13189b,brinquedos,16.99,2.21,0.00,14.78,2018-07-17 10:34:00.0000000,2018-07-17,2018-07-01,SP
29936,e8b79ed0b3aa49f3a28b6939a3db249f,7f04dc0b85182744b422109acd2d40f5,moveis_escritorio,49.90,0.00,0.00,49.90,2018-01-19 17:38:00.0000000,2018-01-19,2018-01-01,SP
22458,af9ce0d4f36308fcf461b3f497c24bcb,3ce8dd82296006f1d916291f561c9d36,utilidades_domesticas,28.70,3.44,0.00,25.26,2018-03-15 09:38:00.0000000,2018-03-15,2018-03-01,SP
12748,639b603f09b7050c96e56cd03703437b,d048c384871633c66df10bc4d05e2345,automotivo,169.00,20.28,0.00,148.72,2017-05-01 15:01:00.0000000,2017-05-01,2017-05-01,SP
24524,bef901b8ca3d5b75c2031cbd303e88cc,82ed1009173f99aeacc5499e24e9a7a0,livros_interesse_geral,290.00,34.80,0.00,255.20,2017-12-06 23:15:00.0000000,2017-12-06,2017-12-01,SP
16112,7dbad9087d339419eb06d86950842742,a4a65e9db92056dc3db50f09b945c270,moveis_decoracao,209.90,26.24,183.66,0.00,2018-03-09 19:41:00.0000000,2018-03-09,2018-03-01,SP
24214,bc9bd5e4ac265b0e6cac08b3019798eb,4f823b57fbf2a359f9df38dc72ef0da6,livros_tecnicos,69.90,8.39,0.00,61.51,2018-06-24 19:03:00.0000000,2018-06-24,2018-06-01,SP
23545,b7a6a74494a5f76ac5f74bc9c1327e5d,73633011389f961c581431b839cfe9e9,pet_shop,119.90,14.39,0.00,105.51,2017-05-24 13:48:00.0000000,2017-05-24,2017-05-01,SP
31559,f55ebd23aed37969b6b05ae64bb1f034,7612378170dc7f2a3f9c0e3f57676e89,pet_shop,13.70,0.00,0.00,13.70,2018-06-06 13:51:00.0000000,2018-06-06,2018-06-01,SP
6391,326247b4caae19ff40a5b56cb9534c6f,5440e1ed49a1153d573b1543dd10d95e,perfumaria,124.99,16.25,0.00,108.74,2017-09-22 19:17:00.0000000,2017-09-22,2017-09-01,SP
6210,30f0086bfe1b046a524f8acf1d3eaa11,eda9ace7ea76f19d80475c07f44acfbe,perfumaria,45.89,5.97,0.00,39.92,2018-03-27 14:58:00.0000000,2018-03-27,2018-03-01,SP
18583,91db217544d0eac98354b11f2f35abcb,fb979d44fd4269b2ea30e300b66c89f3,pet_shop,52.00,6.24,0.00,45.76,2018-04-29 22:10:00.0000000,2018-04-29,2018-04-01,SP
14848,73eb70779d3a8a4647f8ccf9c43d2623,ff922797a6771cab4e0c51d482285ec3,market_place,69.90,8.39,0.00,61.51,2017-05-02 21:03:00.0000000,2017-05-02,2017-05-01,SP
31381,f3edc53c0e5bd4a11ddd437dabb01c6b,4374f5c6e8ab35133a8dbc5517ec0388,ferramentas_jardim,53.30,0.00,0.00,53.30,2018-06-30 12:53:00.0000000,2018-06-30,2018-06-01,SP
25122,c382d84d35f4d874b1f1c372f4bde27c,18ca3438371b0b52c505b34d768b7fb4,papelaria,99.99,12.00,0.00,87.99,2018-07-20 09:42:00.0000000,2018-07-20,2018-07-01,SP
13089,66305a754211cca47c3a2a59addf19ba,1dc7685f4fdb9622d84ae2ec658d5bbf,informatica_acessorios,49.90,5.74,44.16,0.00,2018-07-26 13:59:00.0000000,2018-07-26,2018-07-01,SP
10335,504ec2b6f69e898c557955750272d563,64fc6010136aa59736e148c404e77a54,casa_construcao,109.90,13.19,0.00,96.71,2018-05-07 21:43:00.0000000,2018-05-07,2018-05-01,SP
15454,78ab727370e07aaf73b362897c8c6e3d,ac23312b29784c30304f2ec719891690,esporte_lazer,59.90,7.19,0.00,52.71,2018-05-16 14:15:00.0000000,2018-05-16,2018-05-01,SP
21583,a8c3124b7f912401d702018ae0c02b05,f390882d834eed84766218994ee9a511,esporte_lazer,49.00,5.88,0.00,43.12,2018-04-16 20:46:00.0000000,2018-04-16,2018-04-01,SP
12623,62b2adbcbcf4e28df4b998bfb094f3f9,2b1e141d70cf9e03eae19784eb427c24,informatica_acessorios,89.99,10.35,0.00,79.64,2018-07-14 16:32:00.0000000,2018-07-14,2018-07-01,SP
351,02c371100bf54facae80322579c7fefb,fff515ea94dbf35d54d256b3e39f0fea,relogios_presentes,59.90,7.19,0.00,52.71,2017-11-07 02:55:00.0000000,2017-11-07,2017-11-01,SP
8338,413158eae01863d8624661dc2aafcfce,363daaf7bd11e7d76a33134068e06985,malas_acessorios,18.99,2.28,0.00,16.71,2017-07-29 02:05:00.0000000,2017-07-29,2017-07-01,SP
19244,970bbf79974ba1ef73cc21ee6fe52cc6,9e261f5543c32312afa68843fabcc119,pet_shop,121.97,14.64,0.00,107.33,2018-04-03 00:05:00.0000000,2018-04-03,2018-04-01,SP
15356,77fc7da5ef4df2c48276ae832072dcf1,ac5bae85a895724330c4acddd581b02b,telefonia,110.32,12.69,0.00,97.63,2018-01-07 22:52:00.0000000,2018-01-07,2018-01-01,SP
30930,f09d0203a51785e9ba9279607c38958c,b8e79f302f220a17a1166ef201116f2d,cama_mesa_banho,35.00,0.00,0.00,35.00,2017-02-13 13:00:00.0000000,2017-02-13,2017-02-01,SP
23420,b6b7ebd3ab897684bb22eaf084f8f299,e7a6f33d382bca6fa19f52ff13e440bd,cama_mesa_banho,67.90,8.49,0.00,59.41,2017-12-16 00:46:00.0000000,2017-12-16,2017-12-01,SP
9491,4a1340ea38a829e0ea96cd19d7a0f951,53c3fcae1475fdd6b315e8e6ff690fb3,relogios_presentes,27.90,3.35,0.00,24.55,2018-01-21 08:10:00.0000000,2018-01-21,2018-01-01,SP
22148,ad42f04485e4f6eea616c0cdac1db05c,7c90d1f92845f3f2b566c81b55daf369,informatica_acessorios,58.00,6.67,0.00,51.33,2018-07-31 11:28:00.0000000,2018-07-31,2018-07-01,SP
3424,1a9a9700a3759028691f3af38138e3d8,46d66b9ad911a2cea5e3c9127aa7fac5,climatizacao,204.00,24.48,0.00,179.52,2018-05-20 14:52:00.0000000,2018-05-20,2018-05-01,SP
19856,9be42eec91e05104d84b81e71a9e6b81,61163b3973f637171715b4698c9df7f9,bebes,53.90,7.01,0.00,46.89,2017-10-30 19:03:00.0000000,2017-10-30,2017-10-01,SP
24186,bc52f8f79c3a17b6fd6fff5c63212940,8097e6d8de77768d9f72295263e440fa,beleza_saude,109.90,13.19,0.00,96.71,2018-01-21 21:07:00.0000000,2018-01-21,2018-01-01,SP
24560,bf4f937c279d6f44c375450523ee9383,bfebe3af6798e21f14c80263db86b7a0,perfumaria,119.90,15.59,0.00,104.31,2017-10-06 08:32:00.0000000,2017-10-06,2017-10-01,SP
5651,2c9bc10b715272770d51948b929485f7,8e42c31b4ca1afbb6bbe17efdd666cf5,informatica_acessorios,69.90,8.04,0.00,61.86,2018-05-03 15:12:00.0000000,2018-05-03,2018-05-01,SP
8688,43f9a3d3e9d95525bfce717e31f72a56,b1ff030591e1d0e0069e54d11c5c21d5,utilidades_domesticas,129.99,15.60,0.00,114.39,2018-07-11 00:13:00.0000000,2018-07-11,2018-07-01,SP
13393,68553e9e7b2c06807226ff348142d3ba,972f43585f3080ef953aed0609cb416c,informatica_acessorios,59.90,6.89,0.00,53.01,2017-08-20 14:51:00.0000000,2017-08-20,2017-08-01,SP
2681,14bec9a20933b219426d500ca2581dc4,a631c71e25f1ee728bc8bfcef5de3deb,telefonia,395.00,45.43,0.00,349.57,2018-07-29 15:36:00.0000000,2018-07-29,2018-07-01,SP
3632,1c57302ee71281562fa44bc88283e3d1,aefd95d8fa48ead0bcdec7fb758daea0,pet_shop,129.80,15.58,0.00,114.22,2017-11-30 08:13:00.0000000,2017-11-30,2017-11-01,SP
4221,210d1686d116f7589a06e12974814bba,f195a8ce7489c4c4fe613ef84d8dd7a6,beleza_saude,56.00,6.72,0.00,49.28,2017-06-19 08:03:00.0000000,2017-06-19,2017-06-01,SP
15267,774b8c52e2dda4cae042a9175258ab1b,60f3f578a77557a165e174623faa427c,cama_mesa_banho,16.49,2.06,0.00,14.43,2017-11-20 12:49:00.0000000,2017-11-20,2017-11-01,SP
11798,5c6c22a0e96822517dd3c5ee6cd1fbcf,7b226739613196772c6ae86368c87f5d,fashion_bolsas_e_acessorios,24.99,3.00,0.00,21.99,2018-01-11 22:14:00.0000000,2018-01-11,2018-01-01,SP
28521,dda3e0dbde3a2cd09432650b3634582d,020a80cb704bf65f38761fcedf2af192,automotivo,34.90,4.19,0.00,30.71,2018-04-22 20:13:00.0000000,2018-04-22,2018-04-01,SP
30490,ed1407b1e486fadba3e6cd4460dccd56,e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,89.30,0.00,0.00,89.30,2017-10-22 12:55:00.0000000,2017-10-22,2017-10-01,SP
14629,7249fd69ae42373a6a357567e41ecc57,1b363f393faf61f11af873b840645eb9,cama_mesa_banho,119.90,14.99,0.00,104.91,2017-01-26 22:15:00.0000000,2017-01-26,2017-01-01,SP
7746,3c8876b8e5a484c81a1aa6c8bc4e65d6,79997ca1a57c069a3bd377b86f844c04,cama_mesa_banho,39.90,4.99,0.00,34.91,2017-09-14 13:25:00.0000000,2017-09-14,2017-09-01,SP
6099,2feb60b66471f9985b3f06df1f360f34,064c975d37d3c646bd94d94c6e16f37e,utilidades_domesticas,89.90,10.79,0.00,79.11,2018-06-05 20:29:00.0000000,2018-06-05,2018-06-01,SP
30563,ed9ddf13b205161d8ca32de15a50a5c7,cb43c6e1c451902b51f4f4ff512302df,eletronicos,364.98,0.00,0.00,364.98,2017-12-03 19:38:00.0000000,2017-12-03,2017-12-01,SP
1604,0c40dfe4127461031cfea37fb4c63856,428826d374cf2a3f61d6072163ca6502,cama_mesa_banho,148.00,18.50,0.00,129.50,2018-05-14 09:01:00.0000000,2018-05-14,2018-05-01,SP
29668,e6555e78046757613e040b01b153fc1f,3ac29f1f25166dcc60b97e65d9a5885c,esporte_lazer,410.00,0.00,0.00,410.00,2018-06-02 12:36:00.0000000,2018-06-02,2018-06-01,SP
3785,1dab6cb14267214f76fe292d1a79014c,746789f724254a8b473de5a83f4e2a92,relogios_presentes,110.00,13.20,0.00,96.80,2018-06-06 08:41:00.0000000,2018-06-06,2018-06-01,SP
2257,1131444207572a61609f9be4f5308af3,bddf5077b5c791f263188a47d6883b4a,cama_mesa_banho,86.90,10.86,0.00,76.04,2017-10-24 14:48:00.0000000,2017-10-24,2017-10-01,SP
2017,0f6a5e91a0432f84b83844d7b001d765,7a754c36445d45f1992c14b2586c5ffa,cama_mesa_banho,72.00,9.00,0.00,63.00,2017-08-01 00:22:00.0000000,2017-08-01,2017-08-01,SP
26539,ce3f08db12e92209931e4bff447392df,d063fc697e5aa468ad1e689d5e6028fd,automotivo,31.90,3.83,0.00,28.07,2018-06-23 18:19:00.0000000,2018-06-23,2018-06-01,SP
18692,92aff898bbb77b43b3ce8c33bc2339f2,a86bf954ba3a0e7e31f2b6dc5267212b,relogios_presentes,89.90,10.79,0.00,79.11,2018-04-18 01:06:00.0000000,2018-04-18,2018-04-01,SP
28517,dd94f2867bcd2be2229f44d7a0df4e5b,d3b6a4e19012dd1e65f587d3be501fc1,market_place,18.90,2.27,0.00,16.63,2017-03-28 09:43:00.0000000,2017-03-28,2017-03-01,SP
23237,b5585a71d72133e35079e240c76065d8,8d2acb5eb701be18bccec69a070fd23d,informatica_acessorios,29.90,3.44,0.00,26.46,2017-11-22 21:29:00.0000000,2017-11-22,2017-11-01,SP
25634,c7911a821f0816b0c1345016668c7752,b44076f8988fe82b676a754e798ab0f9,papelaria,48.90,5.87,0.00,43.03,2018-06-08 16:47:00.0000000,2018-06-08,2018-06-01,SP
15717,7a9d100d2a88bd95c3f8acd4af29d3e8,f124ba93c961061c1358bab8b90730ba,audio,74.90,8.99,0.00,65.91,2018-06-01 22:35:00.0000000,2018-06-01,2018-06-01,SP
11146,573b5d93e53ee17f6d7276929890932c,dd28e3f8ffd0e519d30839eb27ccfae3,informatica_acessorios,29.99,3.45,0.00,26.54,2018-05-08 21:54:00.0000000,2018-05-08,2018-05-01,SP
11300,586b28be2b8f5afe936887ea02ab3494,1854c27ffaae5706ae1fe46a242d5f19,moveis_decoracao,108.00,13.50,0.00,94.50,2018-02-12 18:10:00.0000000,2018-02-12,2018-02-01,SP
8015,3eb08a4c95b522bed075ec059ad858ab,43c9506443a52a22cace92d7eef9cfcb,artigos_de_natal,84.90,10.19,0.00,74.71,2018-08-07 22:03:00.0000000,2018-08-07,2018-08-01,SP
26130,cb3830baa25a82fb69d5256ffca9b6a2,1aa5ffb5e73a8635a5d4619a96d012fe,cama_mesa_banho,78.00,9.75,0.00,68.25,2017-05-15 21:07:00.0000000,2017-05-15,2017-05-01,SP
18633,9236b5f6966275539861284a31b94efe,502ed403f8e1f7d179ba2f64172af3e9,bebes,39.65,5.16,0.00,34.49,2018-05-19 22:43:00.0000000,2018-05-19,2018-05-01,SP
32729,fe5d946bb1d5891792a436f46f3618a3,c501f6fbb5f2af6d02385b52e91dd42c,informatica_acessorios,32.00,0.00,0.00,32.00,2017-03-25 20:01:00.0000000,2017-03-25,2017-03-01,SP
11655,5b4bb46d2cabe7e960a2b8bf70af105a,7614c62b86a81021243e438cfde78ccc,beleza_saude,20.70,2.48,0.00,18.22,2017-10-18 16:30:00.0000000,2017-10-18,2017-10-01,SP
30532,ed63e82cc089fa6625b919b6533ff7bc,6e5505d60c1782977e099a8c0339a7b5,pet_shop,29.90,0.00,0.00,29.90,2017-11-22 09:16:00.0000000,2017-11-22,2017-11-01,SP
28012,d9b968b9f8c464fd7941981e0ee66845,1af2a3ec7cecc4015321e562a26c9d1d,informatica_acessorios,199.99,23.00,0.00,176.99,2018-08-04 19:25:00.0000000,2018-08-04,2018-08-01,SP
11147,573ef5595dd0028826051b99f5306ad3,108dbde571d17eee3c21fa2492e8921b,beleza_saude,23.90,2.87,0.00,21.03,2017-08-31 12:44:00.0000000,2017-08-31,2017-08-01,SP
27570,d64d6b004a4ffd419003fc0a128c1c50,a379052f2b3b2388e071828bc4eba5fa,beleza_saude,229.99,27.60,0.00,202.39,2018-07-25 17:11:00.0000000,2018-07-25,2018-07-01,SP
7073,378aab9f026bcce6c5d6b5b6453be88a,47b49b876c60eafde72f0e1c602f386d,instrumentos_musicais,69.90,8.39,0.00,61.51,2018-04-08 18:44:00.0000000,2018-04-08,2018-04-01,SP
24931,c20a9485bdb520396c83079ef63bc71f,738121d1a5b54545080cef01275446d8,beleza_saude,79.00,9.48,0.00,69.52,2017-11-28 10:50:00.0000000,2017-11-28,2017-11-01,SP
10834,54ac5ed66a8b2c74a3878d90d805f367,67a7c7243c0585ccc44471b5a5c115e9,automotivo,80.49,9.66,0.00,70.83,2017-04-10 14:29:00.0000000,2017-04-10,2017-04-01,SP
12061,5e84bf559fcc6a7a95c0d302a48c89be,f35927953ed82e19d06ad3aac2f06353,livros_interesse_geral,64.80,7.78,0.00,57.02,2018-06-14 19:41:00.0000000,2018-06-14,2018-06-01,SP
6128,3030ecce41acdc5bf51484698b3d8fe7,b6eb2752e40bb6f33a3b608e78f5ffec,fashion_roupa_masculina,56.99,6.84,0.00,50.15,2017-11-22 19:20:00.0000000,2017-11-22,2017-11-01,SP
14956,74d91d0ed661cdf6683637341c196645,8c19dcc6a7f4c4259c45514b974b6441,perfumaria,23.95,3.11,0.00,20.84,2018-07-16 15:53:00.0000000,2018-07-16,2018-07-01,SP
17799,8b2f04328e5408c6e2f9ebd38f2af662,7bcf2266b78ccc737b8f26f925d3c5d4,perfumaria,130.00,16.90,0.00,113.10,2017-08-24 09:19:00.0000000,2017-08-24,2017-08-01,SP
19753,9b0efb7141956726fa720e1ab576d4ca,cac9e5692471a0700418aa3400b9b2b1,bebes,119.50,15.54,0.00,103.96,2017-08-02 07:37:00.0000000,2017-08-02,2017-08-01,SP
8457,421a29f5936d35b40acaa102627113f2,e449c89deefdb41bb888e3cc5f59ef46,utilidades_domesticas,42.90,5.15,0.00,37.75,2018-03-29 10:32:00.0000000,2018-03-29,2018-03-01,SP
32201,fa77901ba32818c037de356056fd2a6d,7088744b00831b410bd17716cb578f39,informatica_acessorios,54.90,0.00,0.00,54.90,2018-08-10 13:14:00.0000000,2018-08-10,2018-08-01,SP
21251,a64331bb3f2dc9398fc61964bbf99296,317a8d8e17b2b10b8074de17b3ca6073,moveis_decoracao,250.00,31.25,0.00,218.75,2017-07-18 14:57:00.0000000,2017-07-18,2017-07-01,SP
3956,1f0fb6f94c105ba0047b56143a01c3a9,5aaa1448f415af8897b81e7a1d959284,automotivo,66.00,7.92,58.08,0.00,2017-09-03 18:42:00.0000000,2017-09-03,2017-09-01,SP
19624,9a3492f3f18d2b5cf77e8ce369f84d80,afb83a05bfcf46258f04ce060671d5b4,telefonia_fixa,22.66,2.72,0.00,19.94,2018-07-25 15:19:00.0000000,2018-07-25,2018-07-01,SP
28637,de6167039d6c71c0bea5a5d3b9437082,704e67b8c7ce855d8760c074b4530fb5,relogios_presentes,17.99,2.16,0.00,15.83,2018-07-04 17:27:00.0000000,2018-07-04,2018-07-01,SP
785,05d27719c66597da0628a53f6009ed67,2ebf6091e855569170c684ada3a284e5,automotivo,239.99,28.80,0.00,211.19,2017-11-01 19:01:00.0000000,2017-11-01,2017-11-01,SP
8236,405a30197dbb4ed83804a680c2bbae9b,b4d9c32c307674e72fe46c424e3d4824,telefonia,27.99,3.22,0.00,24.77,2017-08-09 22:34:00.0000000,2017-08-09,2017-08-01,SP
9986,4da937ffa1e058f52a9eeb89187d65b5,96b7d9d0248d6f0f688e1a1987642733,bebes,69.90,9.09,0.00,60.81,2018-07-21 07:18:00.0000000,2018-07-21,2018-07-01,SP
31424,f44290da5e8c6072226e24963b341e8e,41b24e4f49504cc023666ed7cde3cf16,esporte_lazer,44.90,0.00,0.00,44.90,2017-07-18 19:42:00.0000000,2017-07-18,2017-07-01,SP
26448,cd746a0e172f3aac198180760cc21a8e,34e4f6bc7f4c44bdc0581b78aba124e1,informatica_acessorios,102.50,11.79,0.00,90.71,2017-04-28 17:36:00.0000000,2017-04-28,2017-04-01,SP
25341,c53b15af645d91a057ddba9d0e1f21c7,747152211829957938862c1c57a30f16,moveis_decoracao,32.99,4.12,0.00,28.87,2018-02-18 20:42:00.0000000,2018-02-18,2018-02-01,SP
3743,1d52ba7197c7acebbb4f826f6585536f,08e2ebd22ce2347ede845d0f3b64270c,cama_mesa_banho,21.99,2.75,0.00,19.24,2017-02-13 18:32:00.0000000,2017-02-13,2017-02-01,SP
4941,26cf5f2fef907ebc54269ab08ba4fc3b,24ad6518fbcba9b028f168019c6c2d67,brinquedos,156.00,20.28,0.00,135.72,2018-06-16 11:12:00.0000000,2018-06-16,2018-06-01,SP
29007,e14fbb884fb89b4ed687485a902caf75,8d7d29e5fb9ff5333009326c87fc04e9,moveis_escritorio,93.49,11.22,0.00,82.27,2017-11-15 11:45:00.0000000,2017-11-15,2017-11-01,SP
1371,0a7af36dc9b46e0920a68a9e2ee2198e,5a11bc271d03e7a31cdd33d1d8580456,esporte_lazer,146.00,17.52,0.00,128.48,2018-01-11 20:21:00.0000000,2018-01-11,2018-01-01,SP
22461,afa17ebff8d7e00d7c9e04860c7ddcea,bd089e9fe06981d16b0daf6f97bef3bc,relogios_presentes,636.00,76.32,0.00,559.68,2017-02-10 21:12:00.0000000,2017-02-10,2017-02-01,SP
2107,100ed138d169a3f969afa5449750db73,d5c6f370cae2b55a234255c110feb95b,informatica_acessorios,45.00,5.18,0.00,39.82,2018-05-05 13:56:00.0000000,2018-05-05,2018-05-01,SP
3677,1cbc5d1981e34d5c950e9418aa02217d,e01bc2ad5c6f46c0f53f73379fcd602e,esporte_lazer,39.90,4.79,0.00,35.11,2018-01-06 17:12:00.0000000,2018-01-06,2018-01-01,SP
24594,bf9a3a8d9db6be5e4dfcfe2f071ef405,be27cc436326515a57609d15cdbb3a30,moveis_decoracao,53.90,6.74,0.00,47.16,2017-12-02 08:50:00.0000000,2017-12-02,2017-12-01,SP
11243,57fac99131db488c097fd2b5a75255dd,737ee9efa4782433c69fb8d80e925dde,relogios_presentes,149.90,17.99,0.00,131.91,2017-08-13 21:05:00.0000000,2017-08-13,2017-08-01,SP
32401,fbee7d34e8344a4c1775259e98e9a2a3,3bec03860f3782ef8993056e01b8229a,consoles_games,49.00,0.00,0.00,49.00,2018-06-18 21:38:00.0000000,2018-06-18,2018-06-01,SP
8630,4389819b71f1f23563fa9eadadc12a06,01084e8138d03dc691daa19aa6c12471,moveis_decoracao,129.00,16.13,0.00,112.87,2018-04-04 12:47:00.0000000,2018-04-04,2018-04-01,SP
10967,55b2cadb9946209a0283fd636ddc6676,d2e131d6f19ae0d665fc1a6c420b4f4c,relogios_presentes,44.90,5.39,0.00,39.51,2017-12-14 17:38:00.0000000,2017-12-14,2017-12-01,SP
21566,a8aa2cd070eeac7e4368cae3d8222e2b,be3eb52ad733d7f7fff631a0cad35e81,informatica_acessorios,56.99,6.55,0.00,50.44,2017-05-09 17:42:00.0000000,2017-05-09,2017-05-01,SP
23345,b62403f840bd7a9bddb5b25d19c227a6,a835dd882c7fb9015ed50ed25e4a1410,cool_stuff,99.90,11.99,0.00,87.91,2017-11-15 14:30:00.0000000,2017-11-15,2017-11-01,SP
16968,84cb0c7a55c176d0a08ced1bfd5d0af5,c941e81ce9fde807c2747a28fc360206,automotivo,49.00,5.88,0.00,43.12,2018-04-18 18:59:00.0000000,2018-04-18,2018-04-01,SP
16340,7f94f1618e029449c3041113289cc240,c266cebdbbb7e17e23ffce382a4e3c3d,pet_shop,128.56,15.43,0.00,113.13,2018-03-06 13:40:00.0000000,2018-03-06,2018-03-01,SP
5351,2a30390f1b957c7120f80795b9f97316,1122726437ec94b92705d85be11b4019,utilidades_domesticas,24.99,3.00,0.00,21.99,2018-08-26 17:28:00.0000000,2018-08-26,2018-08-01,SP
23175,b4e2eb7f4325b44130052476646043c6,c4bb83a29caf7600c1a8bcbca6a85c98,esporte_lazer,25.90,3.11,0.00,22.79,2017-06-12 23:00:00.0000000,2017-06-12,2017-06-01,SP
11105,56ec7cbe6d41f3fdbbe68de8142b3123,cd86aef97743073904fe3be493c30875,bebes,24.99,3.25,0.00,21.74,2017-08-16 22:06:00.0000000,2017-08-16,2017-08-01,SP
21854,aadd5a22c7d1dd16b1fe905a302d70e2,c8f7df520102efbaf9927f5acf21b928,brinquedos,24.99,3.25,0.00,21.74,2017-08-25 08:58:00.0000000,2017-08-25,2017-08-01,SP
27810,d815bd2c2bdd79e4c0e0263caa986d66,550879cea3c81b3cf707362060e4fa0d,beleza_saude,165.00,19.80,0.00,145.20,2017-03-15 10:30:00.0000000,2017-03-15,2017-03-01,SP
12976,652c4ec4ac6a529e56176feba143e388,acb4b5ecf253ffb4b641801c37d33899,moveis_decoracao,29.90,3.74,0.00,26.16,2017-04-24 22:57:00.0000000,2017-04-24,2017-04-01,SP
31730,f6cbd0bea76d160391128a43b629ae9f,e058b9425edee1d43de03b07e83cd8c9,utilidades_domesticas,669.99,0.00,0.00,669.99,2017-02-16 09:42:00.0000000,2017-02-16,2017-02-01,SP
6985,36cd1ce42b6013f372ceb0a80b2a1b7c,1b34988d6060d833cbe3bf2bdeeb67ab,automotivo,89.90,10.79,0.00,79.11,2018-08-20 22:15:00.0000000,2018-08-20,2018-08-01,SP
9680,4b673ab5e166be0e06ffbac98732264b,908a8949fc2615cde40d1568d16aa6ca,esporte_lazer,58.50,7.02,0.00,51.48,2018-08-13 16:28:00.0000000,2018-08-13,2018-08-01,SP
548,0435b65bfd0a1cd1c48a82f5b405ea78,bcc4b932676146a860f295538caaff09,NULL,69.90,8.39,0.00,61.51,2017-07-18 13:32:00.0000000,2017-07-18,2017-07-01,SP
17434,886554d6a49f10154eb12b81a6c4ef4b,25915ab9e0331a7c8afffe0a27b3fe79,cama_mesa_banho,159.77,19.97,0.00,139.80,2018-03-15 13:11:00.0000000,2018-03-15,2018-03-01,SP
29633,e5f3aa7d16fea584333063fee66666b5,a996589ecdf800089835934a0360ccc3,eletronicos,34.90,0.00,0.00,34.90,2017-11-30 15:47:00.0000000,2017-11-30,2017-11-01,SP
30999,f11d42e75fda2da775eb7a258bc5c635,db6065d633b0e40022ef1de6181bd1dc,brinquedos,39.90,0.00,39.90,0.00,2017-12-14 18:33:00.0000000,2017-12-14,2017-12-01,SP
